name,link,price,image,year
Rock Machine Manhattan 90-29 (2024),https://www.velostrana.ru/rock-machine/manhattan-90-29/,58320.00,https://cdn.velostrana.ru/upload/models/velo/62218/full/4d5088631b7b5f81b8aa6d3343a5b6ff.jpg,2024
Welt Rockfall 3.0 27 (2024),https://www.velostrana.ru/welt/rockfall-30-27/,53590.00,https://cdn.velostrana.ru/upload/models/velo/62525/full/d4a71efc1bbf5a80a22e243dd3d84b35.jpg,2024
Scott Scale 940 (2024),https://www.velostrana.ru/scott/scale-940/,307090.00,https://cdn.velostrana.ru/upload/models/velo/63289/full/9e9c3386fa60e0b83d2022fa7679ab77.jpg,2024
Cube Elite C:62 One (2024),https://www.velostrana.ru/cube/elite-c62-one/,398000.00,https://cdn.velostrana.ru/upload/models/velo/63028/medium.jpg,2024
Scott Scale 970 (2024),https://www.velostrana.ru/scott/scale-970/,204690.00,https://cdn.velostrana.ru/upload/models/velo/63292/full/1ccb10cbe79f8fe223ad73f4e51fb38f.jpg,2024
Welt Rockfall 4.0 27 (2024),https://www.velostrana.ru/welt/rockfall-40-27/,55990.00,https://cdn.velostrana.ru/upload/models/velo/62532/medium.jpg,2024
Welt Raven 2.1 HD 27 (2024),https://www.velostrana.ru/welt/raven-21-hd-27/,43190.00,https://cdn.velostrana.ru/upload/models/velo/62651/full/acfdacca235991d8204a6c1f71eed28b.jpg,2024
Stark Krafter Carbon 29.9 HD (2024),https://www.velostrana.ru/stark/krafter-carbon-299-hd/2024/,229600.00,https://cdn.velostrana.ru/upload/models/velo/62426/medium.jpg,2024
Aspect Ideal HD 27.5 (2024),https://www.velostrana.ru/aspect/ideal-hd-275/,43490.00,https://cdn.velostrana.ru/upload/models/velo/62308/medium.jpg,2024
Welt Raven 1.0 D 27 (2024),https://www.velostrana.ru/welt/raven-10-d-27/,35990.00,https://cdn.velostrana.ru/upload/models/velo/62550/medium.jpg,2024
"Stinger Genesis STD 29"" (2024)",https://www.velostrana.ru/stinger/genesis-std-29/,135000.00,https://cdn.velostrana.ru/upload/models/velo/63556/medium.jpg,2024
Polygon Xtrada 6 29 (2023),https://www.velostrana.ru/polygon/xtrada-6-29/2023/,100050.00,https://cdn.velostrana.ru/upload/models/velo/58629/medium.jpg,2023
Scott Scale 925 (2024),https://www.velostrana.ru/scott/scale-925/,409490.00,https://cdn.velostrana.ru/upload/models/velo/63287/medium.jpg,2024
"Stinger Python Pro 27.5"" (2023)",https://www.velostrana.ru/stinger/python-pro-275/2023/,64200.00,https://cdn.velostrana.ru/upload/models/velo/60864/medium.jpg,2023
Scott Scale 920 (2024),https://www.velostrana.ru/scott/scale-920/,482690.00,https://cdn.velostrana.ru/upload/models/velo/63286/medium.jpg,2024
Stark Router 27.4 HD (2024),https://www.velostrana.ru/stark/router-274-hd/2024/,63420.00,https://cdn.velostrana.ru/upload/models/velo/62454/medium.jpg,2024
Format 1414 29 (2023),https://www.velostrana.ru/format/1414-29/,62720.00,https://cdn.velostrana.ru/upload/models/velo/60033/medium.jpg,2023
"Stinger Element Evo 27.5"" (2024)",https://www.velostrana.ru/stinger/element-evo-275/,34000.00,https://cdn.velostrana.ru/upload/models/velo/62605/medium.jpg,2024
Format 1413 27.5 (2023),https://www.velostrana.ru/format/1413-275/,64710.00,https://cdn.velostrana.ru/upload/models/velo/60011/medium.jpg,2023
"Stinger Reload Evo 29"" (2024)",https://www.velostrana.ru/stinger/reload-evo-29/,95000.00,https://cdn.velostrana.ru/upload/models/velo/63818/medium.jpg,2024
Welt Raven 2.1 D 29 (2024),https://www.velostrana.ru/welt/raven-21-d-29/,39990.00,https://cdn.velostrana.ru/upload/models/velo/62650/medium.jpg,2024
Format 1415 29 (2023),https://www.velostrana.ru/format/1415-29/,59370.00,https://cdn.velostrana.ru/upload/models/velo/60031/medium.jpg,2023
Stels Navigator 790 D V010 (2021),https://www.velostrana.ru/stels/navigator-790-d-v010/,109050.00,https://cdn.velostrana.ru/upload/models/velo/57727/full/2106e5059c360a4ecf052cca54394e5e.jpg,2021
"Forward Sporting 27,5 XX D (2022)",https://www.velostrana.ru/forward/sporting-275-xx-d/,35190.00,https://cdn.velostrana.ru/upload/models/velo/56017/medium.jpg,2022
"Stinger Graphite Pro 29"" (2024)",https://www.velostrana.ru/stinger/graphite-pro-29/,51500.00,https://cdn.velostrana.ru/upload/models/velo/63968/medium.jpg,2024
Format 1214 29' (2024),https://www.velostrana.ru/format/1214-29/,88500.00,https://cdn.velostrana.ru/upload/models/velo/63665/medium.jpg,2024
Welt Rockfall 5.0 27 (2024),https://www.velostrana.ru/welt/rockfall-50-27/,63990.00,https://cdn.velostrana.ru/upload/models/velo/62534/medium.jpg,2024
Stark Hunter 27.2 HD (2024),https://www.velostrana.ru/stark/hunter-272-hd/,45770.00,https://cdn.velostrana.ru/upload/models/velo/62403/medium.jpg,2024
Stels Navigator 590 V K010 (2023),https://www.velostrana.ru/stels/navigator-590-v-k010/,18870.00,https://cdn.velostrana.ru/upload/models/velo/49010/full/cf439f7b70009d200dc18699500cd85a.jpg,2023
Polygon Xtrada 7 29 (2023),https://www.velostrana.ru/polygon/xtrada-7-29/,125580.00,https://cdn.velostrana.ru/upload/models/velo/58631/medium.jpg,2023
Atom Bion Nine 150 (2024),https://www.velostrana.ru/atom/bion-nine-150/,74250.00,https://cdn.velostrana.ru/upload/models/velo/63863/full/aa6b5beaa0fadd32a44ca5c0e2b4daaa.jpg,2024
"Stinger Python STD 27.5"" (2024)",https://www.velostrana.ru/stinger/python-std-275/,47800.00,https://cdn.velostrana.ru/upload/models/velo/63815/medium.jpg,2024
Stark Funriser 29.4+ HD (2024),https://www.velostrana.ru/stark/funriser-294-plus-hd/2024/,75870.00,https://cdn.velostrana.ru/upload/models/velo/62438/medium.jpg,2024
"Stels Navigator 745 MD 27.5"" V010 (2023)",https://www.velostrana.ru/stels/navigator-745-md-275-v010/,29780.00,https://cdn.velostrana.ru/upload/models/velo/50787/medium.jpg,2023
Format 1213 27.5' (2024),https://www.velostrana.ru/format/1213-275/,99990.00,https://cdn.velostrana.ru/upload/models/velo/63671/medium.jpg,2024
Format 1415 27.5 (2023),https://www.velostrana.ru/format/1415-275/,59370.00,https://cdn.velostrana.ru/upload/models/velo/60009/full/a64907d147ab3993b24eb48925921581.jpg,2023
"Stinger Reload STD 27.5"" (2023)",https://www.velostrana.ru/stinger/reload-std-275/2023/,63200.00,https://cdn.velostrana.ru/upload/models/velo/61274/full/8ac92a544c21e657d0a12097184b54af.jpg,2023
"Stinger Zeta STD 27.5"" (2024)",https://www.velostrana.ru/stinger/zeta-std-275/,120000.00,https://cdn.velostrana.ru/upload/models/velo/63933/medium.jpg,2024
Stark Slash 27.1 D (2025),https://www.velostrana.ru/stark/slash-271-d/,39100.00,https://cdn.velostrana.ru/upload/models/velo/64578/medium.jpg,2025
"Stinger Reload Pro 29"" (2023)",https://www.velostrana.ru/stinger/reload-pro-29/2023/,125800.00,https://cdn.velostrana.ru/upload/models/velo/60980/medium.jpg,2023
"Stinger Graphite Evo 27.5"" (2024)",https://www.velostrana.ru/stinger/graphite-evo-275/,44000.00,https://cdn.velostrana.ru/upload/models/velo/63811/medium.jpg,2024
Format 1315 (2023),https://www.velostrana.ru/format/1315/,57050.00,https://cdn.velostrana.ru/upload/models/velo/60039/medium.jpg,2023
Stark Hunter 27.2+ HD (2024),https://www.velostrana.ru/stark/hunter-272plus-hd/2024/,47620.00,https://cdn.velostrana.ru/upload/models/velo/62447/medium.jpg,2024
Format 1121 (2023),https://www.velostrana.ru/format/1121/,144300.00,https://cdn.velostrana.ru/upload/models/velo/60189/medium.jpg,2023
Stark Slash 29.1 D (2024),https://www.velostrana.ru/stark/slash-291-d/2024/,35510.00,https://cdn.velostrana.ru/upload/models/velo/62411/medium.jpg,2024
Stark Hunter 27.2 D (2023),https://www.velostrana.ru/stark/hunter-272-d/2023/,34980.00,https://cdn.velostrana.ru/upload/models/velo/60681/medium.jpg,2023
"Stinger Graphite Pro 27.5"" (2024)",https://www.velostrana.ru/stinger/graphite-pro-275/,51500.00,https://cdn.velostrana.ru/upload/models/velo/63967/medium.jpg,2024
Format 1312 (2023),https://www.velostrana.ru/format/1312/,133410.00,https://cdn.velostrana.ru/upload/models/velo/60173/medium.jpg,2023
Stark Indy 27.2 D (2024),https://www.velostrana.ru/stark/indy-272-d/,40170.00,https://cdn.velostrana.ru/upload/models/velo/62406/medium.jpg,2024
Format 1411 27.5' (2024),https://www.velostrana.ru/format/1411-275/,105000.00,https://cdn.velostrana.ru/upload/models/velo/63674/medium.jpg,2024
"Stinger Reload Evo 27.5"" (2024)",https://www.velostrana.ru/stinger/reload-evo-275/,95000.00,https://cdn.velostrana.ru/upload/models/velo/63817/medium.jpg,2024
Format 1211 27.5 (2023),https://www.velostrana.ru/format/1211-275/2023/,113700.00,https://cdn.velostrana.ru/upload/models/velo/60183/full/bd2808801ef9f55b049ef8c862eff5b1.jpg,2023
Titan Racing Rogue Calypso Alpine (2024),https://www.velostrana.ru/titan-racing/rogue-calypso-alpine/,39690.00,https://cdn.velostrana.ru/upload/models/velo/62062/medium.jpg,2024
Format 1211 29' (2024),https://www.velostrana.ru/format/1211-29/,164500.00,https://cdn.velostrana.ru/upload/models/velo/63662/medium.jpg,2024
"Stinger Zeta Evo 27.5"" (2024)",https://www.velostrana.ru/stinger/zeta-evo-275/,203500.00,https://cdn.velostrana.ru/upload/models/velo/63931/medium.jpg,2024
Format 1414 27.5 (2023),https://www.velostrana.ru/format/1414-275/,62720.00,https://cdn.velostrana.ru/upload/models/velo/60010/full/cfe02646280970c67de6cc4093b3e5bf.jpg,2023
"Stinger Graphite Comp 27.5"" (2024)",https://www.velostrana.ru/stinger/graphite-comp-275/,57200.00,https://cdn.velostrana.ru/upload/models/velo/63809/full/c7a07b2424f10b9e37ea888ca5141b5a.jpg,2024
Stark Router 27.3 HD (2024),https://www.velostrana.ru/stark/router-273-hd/2024/,58130.00,https://cdn.velostrana.ru/upload/models/velo/62453/medium.jpg,2024
Stark Slash 29.1 D (2025),https://www.velostrana.ru/stark/slash-291-d/,39100.00,https://cdn.velostrana.ru/upload/models/velo/64579/medium.jpg,2025
Welt Raven 2.1 D 27 (2024),https://www.velostrana.ru/welt/raven-21-d-27/,39990.00,https://cdn.velostrana.ru/upload/models/velo/62649/medium.jpg,2024
Stark Funriser 29.4+ HD (2021),https://www.velostrana.ru/stark/funriser-294-hd/2021/,54801.00,https://cdn.velostrana.ru/upload/models/velo/53120/medium.jpg,2021
Stels Navigator 610 MD V050 (2025),https://www.velostrana.ru/stels/navigator-610-md-v050/,25160.00,https://cdn.velostrana.ru/upload/models/velo/65811/full/25efd051b02d2d0161e608000f6fac4c.jpg,2025
Format 1214 27.5' (2024),https://www.velostrana.ru/format/1214-275/,88500.00,https://cdn.velostrana.ru/upload/models/velo/63672/medium.jpg,2024
Stark Router 29.4 HD (2024),https://www.velostrana.ru/stark/router-294-hd/2024/,63420.00,https://cdn.velostrana.ru/upload/models/velo/62456/medium.jpg,2024
Atom Bion Nine 20 (2024),https://www.velostrana.ru/atom/bion-nine-20/,58050.00,https://cdn.velostrana.ru/upload/models/velo/63864/full/51bbf5308f6bb378340082c28f0a7526.jpg,2024
Stark Krafter 29.7 HD (2024),https://www.velostrana.ru/stark/krafter-297-hd/2024/,110260.00,https://cdn.velostrana.ru/upload/models/velo/62430/medium.jpg,2024
"Stinger Graphite Evo 29"" (2023)",https://www.velostrana.ru/stinger/graphite-evo-29-/2023/,43700.00,https://cdn.velostrana.ru/upload/models/velo/60523/medium.jpg,2023
"Stinger Reload STD 27.5"" (2024)",https://www.velostrana.ru/stinger/reload-std-275/,73000.00,https://cdn.velostrana.ru/upload/models/velo/62606/medium.jpg,2024
Polygon Syncline C2 29 (2023),https://www.velostrana.ru/polygon/syncline-c2-29/,165600.00,https://cdn.velostrana.ru/upload/models/velo/58579/medium.jpg,2023
Stels Navigator 750 MD V010 (2025),https://www.velostrana.ru/stels/navigator-750-md-v010/,40540.00,https://cdn.velostrana.ru/upload/models/velo/65801/medium.jpg,2025
Polygon Syncline C3 29 (2023),https://www.velostrana.ru/polygon/syncline-c3-29/,195750.00,https://cdn.velostrana.ru/upload/models/velo/58581/medium.jpg,2023
Format 1213 29' (2024),https://www.velostrana.ru/format/1213-29/,99990.00,https://cdn.velostrana.ru/upload/models/velo/63664/medium.jpg,2024
"Stinger Graphite Evo 27.5"" (2023)",https://www.velostrana.ru/stinger/graphite-evo-275-/,43700.00,https://cdn.velostrana.ru/upload/models/velo/60776/medium.jpg,2023
Stark Armer 29.6 HD (2024),https://www.velostrana.ru/stark/armer-296-hd/,91870.00,https://cdn.velostrana.ru/upload/models/velo/62433/medium.jpg,2024
Format 1212 27.5' (2024),https://www.velostrana.ru/format/1212-275/,143500.00,https://cdn.velostrana.ru/upload/models/velo/63670/medium.jpg,2024
Stark Tactic 29.4 HD (2024),https://www.velostrana.ru/stark/tactic-294-hd/,70570.00,https://cdn.velostrana.ru/upload/models/velo/62441/medium.jpg,2024
Stark Tactic 27.4 HD (2024),https://www.velostrana.ru/stark/tactic-274-hd/,69810.00,https://cdn.velostrana.ru/upload/models/velo/62442/medium.jpg,2024
Stark Hunter 27.2 HD (2023),https://www.velostrana.ru/stark/hunter-272-hd/,38890.00,https://cdn.velostrana.ru/upload/models/velo/60682/medium.jpg,2023
Format 1212 29' (2024),https://www.velostrana.ru/format/1212-29/,143500.00,https://cdn.velostrana.ru/upload/models/velo/63663/medium.jpg,2024
"Stinger Graphite Pro 27.5"" (2023)",https://www.velostrana.ru/stinger/graphite-pro-275/2023/,50300.00,https://cdn.velostrana.ru/upload/models/velo/60786/medium.jpg,2023
Polygon Xtrada 7 27.5 (2023),https://www.velostrana.ru/polygon/xtrada-7-275/,125580.00,https://cdn.velostrana.ru/upload/models/velo/58630/medium.jpg,2023
Stark Armer 27.5 HD (2024),https://www.velostrana.ru/stark/armer-275-hd/,83220.00,https://cdn.velostrana.ru/upload/models/velo/62435/medium.jpg,2024
Stark Viva 27.3 HD (2024),https://www.velostrana.ru/stark/viva-273-hd/2024/,52640.00,https://cdn.velostrana.ru/upload/models/velo/62459/medium.jpg,2024
Stark Hunter 29.2 HD (2023),https://www.velostrana.ru/stark/hunter-292-hd/2023/,39990.00,https://cdn.velostrana.ru/upload/models/velo/60683/full/b0255d28a776a0391fae2e12fa8ee18f.jpg,2023
Stels Navigator 620 MD V010 (2025),https://www.velostrana.ru/stels/navigator-620-md-v010/,24600.00,https://cdn.velostrana.ru/upload/models/velo/65810/medium.jpg,2025
"Stinger Reload Pro 29"" (2024)",https://www.velostrana.ru/stinger/reload-pro-29/,142300.00,https://cdn.velostrana.ru/upload/models/velo/63535/full/301646ae77c79b978226a9a89a718387.jpg,2024
Stark Viva 27.2 HD (2024),https://www.velostrana.ru/stark/viva-272-hd/,47460.00,https://cdn.velostrana.ru/upload/models/velo/62458/medium.jpg,2024
Stark Tactic 27.5 + HD (2023),https://www.velostrana.ru/stark/tactic-275-plus-hd/,55740.00,https://cdn.velostrana.ru/upload/models/velo/60654/medium.jpg,2023
Format 1413 29 (2023),https://www.velostrana.ru/format/1413-29/,64710.00,https://cdn.velostrana.ru/upload/models/velo/60034/medium.jpg,2023
Stark Indy 29.2 D (2024),https://www.velostrana.ru/stark/indy-292-d/,40570.00,https://cdn.velostrana.ru/upload/models/velo/62407/medium.jpg,2024
"Forward Apache 27,5 1.0 (2021)",https://www.velostrana.ru/forward/apache-275-10/2021/,25650.00,https://cdn.velostrana.ru/upload/models/velo/51278/full/9cd976e9ce89cd72ab9aa51856f092e8.jpg,2021
"Stels Navigator 920 D 29"" V010 (2023)",https://www.velostrana.ru/stels/navigator-920-d-29-v010/,30060.00,https://cdn.velostrana.ru/upload/models/velo/50786/medium.jpg,2023
Stels Navigator 745 D V010 (2023),https://www.velostrana.ru/stels/navigator-745-d-v010/2023/,31880.00,https://cdn.velostrana.ru/upload/models/velo/49014/medium.jpg,2023
Haro Flightline Two 27.5 DLX (2021),https://www.velostrana.ru/haro/flightline-two-275-dlx/,49700.00,https://cdn.velostrana.ru/upload/models/velo/57416/medium.jpg,2021
Stels Navigator 645 D V020 (2025),https://www.velostrana.ru/stels/navigator-645-d-v020-/,28230.00,https://cdn.velostrana.ru/upload/models/velo/65809/medium.jpg,2025
Format 1211 27.5' (2024),https://www.velostrana.ru/format/1211-275/,164500.00,https://cdn.velostrana.ru/upload/models/velo/63669/medium.jpg,2024
Stark Krafter 29.9 HD (2024),https://www.velostrana.ru/stark/krafter-299-hd/,180170.00,https://cdn.velostrana.ru/upload/models/velo/62427/medium.jpg,2024
Stels Adrenalin MD V010 (2025),https://www.velostrana.ru/stels/adrenalin-md-v010/,42640.00,https://cdn.velostrana.ru/upload/models/velo/65835/medium.jpg,2025
Cube Aim Pro 29 (2025),https://www.velostrana.ru/cube/aim-pro-29/,88200.00,https://cdn.velostrana.ru/upload/models/velo/65309/medium.jpg,2025
Haro Saguaro 2 (2025),https://www.velostrana.ru/haro/saguaro-2/,254800.00,https://cdn.velostrana.ru/upload/models/velo/66061/medium.jpg,2025
Cube Aim Race 29 (2025),https://www.velostrana.ru/cube/aim-race-29/,95550.00,https://cdn.velostrana.ru/upload/models/velo/65311/medium.jpg,2025
Cube Aim SLX 29 (2025),https://www.velostrana.ru/cube/aim-slx-29/,102900.00,https://cdn.velostrana.ru/upload/models/velo/65315/medium.jpg,2025
Cube Attention SLX 29 (2025),https://www.velostrana.ru/cube/attention-slx-29/,132300.00,https://cdn.velostrana.ru/upload/models/velo/65305/full/a95999bc14444459aa5898f84f19e796.jpg,2025
Cube Reaction Pro 29 (2025),https://www.velostrana.ru/cube/reaction-pro-29/,147000.00,https://cdn.velostrana.ru/upload/models/velo/65290/medium.jpg,2025
Haro Saguaro 3 (2025),https://www.velostrana.ru/haro/saguaro-3/,210300.00,https://cdn.velostrana.ru/upload/models/velo/66062/medium.jpg,2025
Cube Reaction SLX 29 (2025),https://www.velostrana.ru/cube/reaction-slx-29/,176400.00,https://cdn.velostrana.ru/upload/models/velo/65294/full/c374e1aad7f6e7582aa7e4eed5054864.jpg,2025
Cube Aim Pro 27.5 (2025),https://www.velostrana.ru/cube/aim-pro-275/,88200.00,https://cdn.velostrana.ru/upload/models/velo/65308/full/0bd13e89d83fbe2afd215c9ab47e6bc3.jpg,2025
"Cube Attention SLX 27,5 (2025)",https://www.velostrana.ru/cube/attention-slx-275/,132300.00,https://cdn.velostrana.ru/upload/models/velo/65304/medium.jpg,2025
Cube Aim Race 27.5 (2025),https://www.velostrana.ru/cube/aim-race-275/,95550.00,https://cdn.velostrana.ru/upload/models/velo/65310/full/d3b4e182d48f131079b4e05283bd222b.jpg,2025
Cube Reaction C:62 Race 29 (2025),https://www.velostrana.ru/cube/reaction-c62-race-29/,388500.00,https://cdn.velostrana.ru/upload/models/velo/65300/full/a6fd49bd102f3f5ac20e33ee0f41061c.jpg,2025
Cube Reaction C:62 One 29 (2025),https://www.velostrana.ru/cube/reaction-c62-one-29/,226800.00,https://cdn.velostrana.ru/upload/models/velo/65298/medium.jpg,2025
Cube Attention Pro 29 (2025),https://www.velostrana.ru/cube/attention-pro-29/,117600.00,https://cdn.velostrana.ru/upload/models/velo/65303/medium.jpg,2025
Cube Reaction C:62 Pro 29 (2025),https://www.velostrana.ru/cube/reaction-c62-pro-29/,311850.00,https://cdn.velostrana.ru/upload/models/velo/65299/full/08ab1132b12e75afbd847e5562674c76.jpg,2025
Cube Aim SLX 27.5 (2025),https://www.velostrana.ru/cube/aim-slx-275/,102900.00,https://cdn.velostrana.ru/upload/models/velo/65314/full/439fb5b069f8e96549e26e7a41b5f0ce.jpg,2025
Cube Attention Pro 27.5 (2025),https://www.velostrana.ru/cube/attention-pro-275/,117600.00,https://cdn.velostrana.ru/upload/models/velo/65302/medium.jpg,2025
Cube Reaction TM One 27.5 (2025),https://www.velostrana.ru/cube/reaction-tm-one-275/,162750.00,https://cdn.velostrana.ru/upload/models/velo/65291/medium.jpg,2025
"Stinger Python Evo 27.5"" (2023)",https://www.velostrana.ru/stinger/python-evo-275/,49400.00,https://cdn.velostrana.ru/upload/models/velo/60862/medium.jpg,2023
Format 1411 29 (2023),https://www.velostrana.ru/format/1411-29/,63300.00,https://cdn.velostrana.ru/upload/models/velo/60036/medium.jpg,2023
"Stinger Graphite Comp 27.5"" (2023)",https://www.velostrana.ru/stinger/graphite-comp-275/,49000.00,https://cdn.velostrana.ru/upload/models/velo/60774/medium.jpg,2023
